adme_flags,chembl_id,compound_type,created_at,first_approval,hba,hbd,id,inchikey,indication_class,logp,max_phase,modality,molecular_weight,molecule_type,name,pchembl_value,pref_name,psa,ro5_violations,selectivity_profile,series_id,smiles,synonyms,trade_names,updated_at,withdrawn_flag
,CHEMBL318429,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL318429,WXJGBVFCIMDFOO-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL318429),,,,,,,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCOCC5)cc4)c(OC)cc23)c(Cl)cc1Cl,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL105436,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL105436,DYVPNYHYZSMFSR-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL105436),,,,,,,COc1cccc(-c2cn(-c3ccc(CCN(C)CCO)cc3)c3ncnc(N)c23)c1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL321116,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL321116,WPHZYJBOBGWCTR-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL321116),,,,,,,COc1cccc(-c2cn(-c3cccc(C(=O)NCCCP(=O)(O)CP(=O)(O)O)c3)c3ncnc(N)c23)c1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL18754,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL18754,DMHPPEKTDQSHDS-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL18754),,,,,,,CNC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL279377,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL279377,HXUFSIDDYWPGJO-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL279377),,,,,,,COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL316315,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL316315,VOTWXOALGLSUAW-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL316315),,,,,,,COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1nnc(C(F)(F)F)s1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL18848,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL18848,XSEQAKHTJDAGQH-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL18848),,,,,,,COC(=O)c1sc(C(C)C)cc1NC(=O)Nc1ccc(C)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL275580,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL275580,ZDXPIQOYIVXXTI-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL275580),,,,,,,CCOC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL1794051,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL1794051,UFKSWYKDQZBJTH-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL1794051),,,,,,,Oc1c(Br)cc(C=C2c3cc(I)ccc3NC2O)cc1Br,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL278719,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL278719,SLLRTIDVVLMIDX-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL278719),,,,,,,COC(=O)c1oc(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL317611,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL317611,SVXOJPZSTRVYFC-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL317611),,,,,,,COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(C)s1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL94879,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL94879,OZENWBAOZLNJJD-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL94879),,,,,,,COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1cc(C)cs1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL94487,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL94487,ANWRKPQVLGBTCG-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL94487),,,,,,,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)no1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL18764,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL18764,BCJABVRQTWUBDN-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL18764),,,,,,,COC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL96793,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL96793,AFBGBORDJVRQJT-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL96793),,,,,,,COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1nnc(C2CC2)s1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL278057,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL278057,SPUOFEJMADFXOV-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL278057),,,,,,,COC(=O)c1oc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)c(Cl)c1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL93185,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL93185,WBQJSHGQVULOKR-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL93185),,,,,,,COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccn(C(C)C)c1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL328143,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL328143,KVJQMCNBZWMWMW-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL328143),,,,,,,CCc1nnc(NC(=O)Nc2cc(C(C)(C)C)sc2C(=O)OC)s1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL96536,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL96536,DPAWWRZZGUILBX-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL96536),,,,,,,COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccn(C)n1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL317839,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL317839,JTHGVCMMUBHZQV-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL317839),,,,,,,COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1nnc(C)s1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL93264,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL93264,NODOOVCFKLFCGG-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL93264),,,,,,,CCn1ccc(NC(=O)Nc2cc(C(C)(C)C)sc2C(=O)OC)c1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL96383,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL96383,PEADCOWIDLRFLC-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL96383),,,,,,,COC(=O)c1sc(CBr)cc1NC(=O)Nc1ccc(C)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL96077,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL96077,OQFZHVJVOXDNJP-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL96077),,,,,,,CCn1ccc(NC(=O)Nc2cc(C(C)(C)C)sc2C(=O)OC)n1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL402426,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL402426,VDIYQHFWCBWRJR-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL402426),,,,,,,COc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL431583,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL431583,BTUXDHINVDWEQX-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL431583),,,,,,,COC(=O)c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL69331,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL69331,VPVLUCZRDCBSCN-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL69331),,,,,,,Fc1ccc(-c2[nH]c(C3CCCCC3)nc2-c2ccncc2)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4297255,Small molecule,2026-04-21 13:23:05.222770+00:00,,,,CHEMBL4297255,DRAFVCKNYNQOKR-GFCCVEGCSA-N,,,2,,,,ABP-700,,ABP-700,,,,,COC(=O)C1(OC(=O)c2cncn2[C@H](C)c2ccccc2)CC1,"[""Abp-700""]",[],2026-04-21 13:23:05.222770+00:00,False
,CHEMBL404842,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL404842,QUZUYBVTTGUAGJ-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL404842),,,,,,,Clc1ccccc1-c1nc(-c2ccccc2)[nH]c1-c1ccncc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL401695,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL401695,SPVCHCDBUMRZBA-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL401695),,,,,,,Clc1cccc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)c1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL69929,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL69929,YKUDVEVHRUJXLV-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL69929),,,,,,,Clc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1Cl,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL71987,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL71987,QSXGIABTGIJOJX-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL71987),,,,,,,c1ccc(-c2ccc(-c3[nH]c(-c4ccccc4)nc3-c3ccncc3)cc2)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL446404,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL446404,PTPMBQNCXYRTGN-QGZVFWFLSA-N,,,0,,,,Unnamed compound (CHEMBL446404),,,,,,,C[C@@H](Nc1nccc(-c2[nH]c(C3CCNCC3)nc2-c2cccc(C(F)(F)F)c2)n1)c1ccccc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL303144,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL303144,ZLQKJFNLHHGAQF-IBGZPJMESA-N,,,0,,,,Unnamed compound (CHEMBL303144),,,,,,,C[C@H](Nc1cc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)ccn1)c1ccccc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL71403,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL71403,DLDADGQNHVHAGP-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL71403),,,,,,,c1ccc(-c2nc(-c3ccncc3)c(-c3ccc(C4CCCCC4)cc3)[nH]2)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL307340,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL307340,LHDHGTQRVCVMKJ-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL307340),,,,,,,N#Cc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL68572,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL68572,YLSFSAKXSQLGSF-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL68572),,,,,,,COc1ccc(CNc2nccc(-c3[nH]c(-c4ccccc4)nc3-c3ccccc3)n2)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL430419,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL430419,JHSPKBWIYMIFKX-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL430419),,,,,,,Clc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL69764,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL69764,IXHWMGAFLNPNII-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL69764),,,,,,,Fc1ccc(-c2[nH]c(C3CCNCC3)nc2-c2ccncc2)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL302728,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL302728,GOUYNVPPUCUZSS-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL302728),,,,,,,Nc1nccc(-c2[nH]c(-c3ccccc3)nc2-c2ccccc2)n1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL71955,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL71955,MAWRDJKYIIEEBO-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL71955),,,,,,,Fc1cccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)c1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL69228,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL69228,YYQUGNLGTLHJFO-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL69228),,,,,,,c1ccc(-c2nc(-c3ccccc3)c(-c3ccncc3)[nH]2)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL304166,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL304166,URTATIJPBIRPTP-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL304166),,,,,,,FC(F)(F)c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL70286,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL70286,BWYOYQVVRUBVGY-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL70286),,,,,,,Clc1cc(Cl)cc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)c1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL302805,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL302805,HBJKNJVTHNFOON-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL302805),,,,,,,c1ccc(-c2nc(-c3ccccc3)c(-c3ccncn3)[nH]2)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL67633,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL67633,QMCGWRVMZPNHKW-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL67633),,,,,,,CNc1nccc(-c2[nH]c(-c3ccccc3)nc2-c2ccccc2)n1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL10,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL10,CDMGBJANTYXAIV-UHFFFAOYSA-N,,,0,,,,SB-203580,,SB-203580,,,,,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL305023,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL305023,CYCXCKOESWCLST-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL305023),,,,,,,COc1cccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)c1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL308939,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL308939,PTPMBQNCXYRTGN-KRWDZBQOSA-N,,,0,,,,Unnamed compound (CHEMBL308939),,,,,,,C[C@H](Nc1nccc(-c2[nH]c(C3CCNCC3)nc2-c2cccc(C(F)(F)F)c2)n1)c1ccccc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL63135,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL63135,MAOSUPNJVJGJEU-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL63135),,,,,,,Fc1ccc(-c2nc[nH]c2-c2ccncc2)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL67874,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL67874,KLRATASOGXHMKV-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL67874),,,,,,,Fc1ccc(-c2[nH]c(C3CCCNC3)nc2-c2ccncc2)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL88486,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL88486,IADKHNLYTDEPGD-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL88486),,,,,,,C[S+]([O-])c1ccc(-c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL2312756,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL2312756,KMJPYSQOCBYMCF-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL2312756),,,,,,,O=[N+]([O-])c1ccc(Nc2ccccc2-c2ccccc2)c2nonc12,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL443375,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL443375,SVXDHPADAXBMFB-YFHOEESVSA-N,,,0,,,,Unnamed compound (CHEMBL443375),,,,,,,CCc1ccc(/C=C2\SC(=S)NC2=O)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL1371773,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL1371773,FPCBQKODIUMKDZ-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL1371773),,,,,,,O=[N+]([O-])c1ccc(Nc2ccccc2)c2nonc12,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL1336889,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL1336889,ZEIZFLAEFWOEKQ-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL1336889),,,,,,,O=C(O)c1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4089657,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL4089657,FHFIMGDDTSEHOO-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL4089657),,,,,,,CC(=O)NCCCCCOC(=O)c1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4079346,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL4079346,KJYUBGGXJQCFFO-JXAWBTAJSA-N,,,0,,,,Unnamed compound (CHEMBL4079346),,,,,,,CCc1ccc(/C=C2\SC(=O)N(CCCCCCNC(C)=O)C2=O)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4071241,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL4071241,KEXNDQHHSRPGMN-KQWNVCNZSA-N,,,0,,,,Unnamed compound (CHEMBL4071241),,,,,,,O=C1NC(=S)S/C1=C\c1ccc(C(=O)NCCCCCNC(=O)c2ccccc2Nc2ccc([N+](=O)[O-])c3nonc23)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4098292,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL4098292,FUNUQSLTFGSOOJ-XQNSMLJCSA-N,,,0,,,,Unnamed compound (CHEMBL4098292),,,,,,,O=C1NC(=S)S/C1=C/c1ccc(C(=O)NCCCCCNC(=O)c2ccc(Nc3ccc([N+](=O)[O-])c4nonc34)cc2)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4081781,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL4081781,SCQQXIMEDDOVSB-BWAHOGKJSA-N,,,0,,,,Unnamed compound (CHEMBL4081781),,,,,,,CCc1ccc(/C=C2\SC(=O)N(CCCCCNC(=O)c3ccccc3Nc3ccc([N+](=O)[O-])c4nonc34)C2=O)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4059866,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL4059866,KLFUXSASVQVXIM-UQQQWYQISA-N,,,0,,,,Unnamed compound (CHEMBL4059866),,,,,,,CCc1ccc(/C=C2\SC(=O)N(CCCCCNC(=O)c3cccc(Nc4ccc([N+](=O)[O-])c5nonc45)c3)C2=O)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4100737,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL4100737,NAARPGWWUHCAPA-BWAHOGKJSA-N,,,0,,,,Unnamed compound (CHEMBL4100737),,,,,,,CCc1ccc(/C=C2\SC(=O)N(CCCCCNC(=O)c3ccc(Nc4ccc([N+](=O)[O-])c5nonc45)cc3)C2=O)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4094669,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL4094669,JFUXBFJFNYSRGR-JLPGSUDCSA-N,,,0,,,,Unnamed compound (CHEMBL4094669),,,,,,,O=C(CNC(=O)c1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1)NCCCCCNC(=O)c1ccc(/C=C2\SC(=S)NC2=O)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4068997,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL4068997,MNXBYSOLQDLTPU-HFTWOUSFSA-N,,,0,,,,Unnamed compound (CHEMBL4068997),,,,,,,O=C(CCCCCNC(=O)c1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1)NCCCCCNC(=O)c1ccc(/C=C2\SC(=S)NC2=O)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4090075,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL4090075,KVORBKCMFAWTBZ-ULJHMMPZSA-N,,,0,,,,Unnamed compound (CHEMBL4090075),,,,,,,CCc1ccc(/C=C2\SC(=O)N(CCCCNC(=O)c3ccc(Nc4ccc([N+](=O)[O-])c5nonc45)cc3)C2=O)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4060316,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL4060316,ZNRJVBGOICLUDW-ITYLOYPMSA-N,,,0,,,,Unnamed compound (CHEMBL4060316),,,,,,,CCc1ccc(/C=C2\SC(=O)N(CCCCCNC(=O)CNC(=O)c3ccc(Nc4ccc([N+](=O)[O-])c5nonc45)cc3)C2=O)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL181730,,2026-04-17 03:31:18.466171+00:00,,,,CHEMBL181730,PLIPTRZNWFRKNU-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL181730),,,,,,,Fc1ccc2[nH]c(C3CCN(Cc4ccc(-c5ncc(-c6nn[nH]n6)cc5-c5ccccc5)cc4)CC3)nc2c1,,,2026-04-17 03:31:18.466171+00:00,False
,CHEMBL260531,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL260531,XZDKAVSSXNBWNJ-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL260531),,,,,,,COCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(C(N)=O)cc34)ccc12,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4082223,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL4082223,WUXYFODPRDZWMP-ULJHMMPZSA-N,,,0,,,,Unnamed compound (CHEMBL4082223),,,,,,,CCc1ccc(/C=C2\SC(=O)N(CCCCNC(=O)c3ccccc3Nc3ccc([N+](=O)[O-])c4nonc34)C2=O)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4087638,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL4087638,VVHBVXFKYLSJMM-ULJHMMPZSA-N,,,0,,,,Unnamed compound (CHEMBL4087638),,,,,,,O=C(NCCCCCCN1C(=O)S/C(=C\c2ccc(F)cc2)C1=O)c1ccccc1Nc1ccc([N+](=O)[O-])c2nonc12,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4105521,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL4105521,ZUZBRSBHYNTKJU-ULJHMMPZSA-N,,,0,,,,Unnamed compound (CHEMBL4105521),,,,,,,O=C(NCCCCCCN1C(=O)S/C(=C\c2ccc(F)cc2)C1=O)c1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4079762,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL4079762,ZEWVAMXMUWTHKF-KQWNVCNZSA-N,,,0,,,,Unnamed compound (CHEMBL4079762),,,,,,,O=C(NCCCCCN1C(=O)S/C(=C\c2ccc(F)cc2)C1=O)c1ccccc1Nc1ccc([N+](=O)[O-])c2nonc12,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4097788,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL4097788,WZFAWZKGAOGKIP-KQWNVCNZSA-N,,,0,,,,Unnamed compound (CHEMBL4097788),,,,,,,O=C(NCCCCCN1C(=O)S/C(=C\c2ccc(F)cc2)C1=O)c1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4248559,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL4248559,WTLHOSCYCOAVFL-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL4248559),,,,,,,N#Cc1ccc(-c2cc(-c3ccc(C(N)=O)cc3)nc(-c3ccco3)n2)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4246868,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL4246868,SMCGBZOBPZKPDM-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL4246868),,,,,,,CS(=O)(=O)NC(=O)c1ccc(-c2cc(-c3ccc(C#N)cc3)nc(-c3ccco3)c2)cc1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4243878,,2026-04-17 03:31:24.783154+00:00,,,,CHEMBL4243878,USRGBKWMTGTJFM-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL4243878),,,,,,,N#Cc1ccc(-c2cc(-c3ccc(-c4nnn[nH]4)cc3)cc(-c3ccco3)n2)cc1,,,2026-04-17 03:31:24.783154+00:00,False
,CHEMBL4240109,,2026-04-17 03:31:24.783154+00:00,,,,CHEMBL4240109,QMOMHNKVOFAWIU-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL4240109),,,,,,,N#Cc1ccc(-c2cc(-c3ccccc3)cc(-c3ccco3)n2)cc1,,,2026-04-17 03:31:24.783154+00:00,False
